Date,Location ISO Code,Location,New Cases,New Deaths,New Recovered,New Active Cases,Total Cases,Total Deaths,Total Recovered,Total Active Cases,Location Level,Province,Country,Continent,Island,Time Zone,Special Status,Total Regencies,Total Cities,Total Districts,Total Urban Villages,Total Rural Villages,Area (km2),Population,Population Density,Longitude,Latitude,New Cases per Million,Total Cases per Million,New Deaths per Million,Total Deaths per Million,Total Deaths per 100rb,Case Fatality Rate,Case Recovered Rate,Growth Factor of New Cases,Growth Factor of New Deaths,Island_encoded,Cluster
8/25/2020,ID-YO,Daerah Istimewa Yogyakarta,42,0,11,31,1248,34,859,355,Province,Daerah Istimewa Yogyakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Istimewa,4,1.0,78,46.0,392.0,3133,3631015,1158.9,110.4448783,-7.89450185,11.57,343.71,0.0,9.36,0.94,2.72%,68.83%,3.0,0.0,0,1
8/25/2020,ID-PA,Papua,0,0,0,0,3650,43,2693,914,Province,Papua,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,28,1.0,560,110.0,5411.0,319036,4340348,13.6,138.69603,-4.66620953,0.0,840.95,0.0,9.91,0.99,1.18%,73.78%,0.0,1.0,1,1
8/25/2020,ID-PB,Papua Barat,0,0,0,0,659,9,525,125,Province,Papua Barat,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,12,1.0,218,95.0,1742.0,102955,1140701,11.08,132.9762624,-2.045160182,0.0,577.71,0.0,7.89,0.79,1.37%,79.67%,0.0,0.0,1,1
8/27/2020,ID-YO,Daerah Istimewa Yogyakarta,42,0,31,11,1306,36,925,345,Province,Daerah Istimewa Yogyakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Istimewa,4,1.0,78,46.0,392.0,3133,3631015,1158.9,110.4448783,-7.89450185,11.57,359.68,0.0,9.91,0.99,2.76%,70.83%,2.63,0.0,0,1
8/27/2020,ID-PA,Papua,23,0,12,11,3709,43,3045,621,Province,Papua,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,28,1.0,560,110.0,5411.0,319036,4340348,13.6,138.69603,-4.66620953,5.3,854.54,0.0,9.91,0.99,1.16%,82.10%,0.64,1.0,1,1
8/27/2020,ID-PB,Papua Barat,9,1,9,-1,720,12,556,152,Province,Papua Barat,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,12,1.0,218,95.0,1742.0,102955,1140701,11.08,132.9762624,-2.045160182,7.89,631.19,0.88,10.52,1.05,1.67%,77.22%,0.17,0.5,1,1
8/28/2020,ID-YO,Daerah Istimewa Yogyakarta,20,0,24,-4,1326,36,949,341,Province,Daerah Istimewa Yogyakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Istimewa,4,1.0,78,46.0,392.0,3133,3631015,1158.9,110.4448783,-7.89450185,5.51,365.19,0.0,9.91,0.99,2.71%,71.57%,0.48,1.0,0,1
8/28/2020,ID-PA,Papua,26,0,53,-27,3735,43,3098,594,Province,Papua,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,28,1.0,560,110.0,5411.0,319036,4340348,13.6,138.69603,-4.66620953,5.99,860.53,0.0,9.91,0.99,1.15%,82.95%,1.13,1.0,1,1
8/28/2020,ID-PB,Papua Barat,6,0,7,-1,726,12,563,151,Province,Papua Barat,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,12,1.0,218,95.0,1742.0,102955,1140701,11.08,132.9762624,-2.045160182,5.26,636.45,0.0,10.52,1.05,1.65%,77.55%,0.67,0.0,1,1
8/29/2020,ID-PA,Papua,36,0,20,16,3771,43,3118,610,Province,Papua,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,28,1.0,560,110.0,5411.0,319036,4340348,13.6,138.69603,-4.66620953,8.29,868.82,0.0,9.91,0.99,1.14%,82.68%,1.38,1.0,1,1
8/30/2020,ID-YO,Daerah Istimewa Yogyakarta,24,0,8,16,1397,37,978,382,Province,Daerah Istimewa Yogyakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Istimewa,4,1.0,78,46.0,392.0,3133,3631015,1158.9,110.4448783,-7.89450185,6.61,384.74,0.0,10.19,1.02,2.65%,70.01%,0.51,0.0,0,1
8/30/2020,ID-PB,Papua Barat,6,0,1,5,752,13,564,175,Province,Papua Barat,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,12,1.0,218,95.0,1742.0,102955,1140701,11.08,132.9762624,-2.045160182,5.26,659.24,0.0,11.4,1.14,1.73%,75.00%,0.3,0.0,1,1
8/31/2020,ID-PA,Papua,0,0,0,0,3796,44,3123,629,Province,Papua,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,28,1.0,560,110.0,5411.0,319036,4340348,13.6,138.69603,-4.66620953,0.0,874.58,0.0,10.14,1.01,1.16%,82.27%,0.0,0.0,1,1
8/31/2020,ID-PB,Papua Barat,55,0,6,49,807,13,570,224,Province,Papua Barat,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,12,1.0,218,95.0,1742.0,102955,1140701,11.08,132.9762624,-2.045160182,48.22,707.46,0.0,11.4,1.14,1.61%,70.63%,9.17,1.0,1,1
9/1/2020,ID-YO,Daerah Istimewa Yogyakarta,20,0,10,10,1445,39,1038,368,Province,Daerah Istimewa Yogyakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Istimewa,4,1.0,78,46.0,392.0,3133,3631015,1158.9,110.4448783,-7.89450185,5.51,397.96,0.0,10.74,1.07,2.70%,71.83%,0.71,0.0,0,1
9/2/2020,ID-PA,Papua,11,0,21,-10,3873,45,3169,659,Province,Papua,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,28,1.0,560,110.0,5411.0,319036,4340348,13.6,138.69603,-4.66620953,2.53,892.32,0.0,10.37,1.04,1.16%,81.82%,0.17,0.0,1,1
9/2/2020,ID-PB,Papua Barat,5,0,6,-1,836,15,599,222,Province,Papua Barat,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,12,1.0,218,95.0,1742.0,102955,1140701,11.08,132.9762624,-2.045160182,4.38,732.88,0.0,13.15,1.31,1.79%,71.65%,0.21,0.0,1,1
9/3/2020,ID-YO,Daerah Istimewa Yogyakarta,33,2,14,17,1507,43,1077,387,Province,Daerah Istimewa Yogyakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Istimewa,4,1.0,78,46.0,392.0,3133,3631015,1158.9,110.4448783,-7.89450185,9.09,415.04,0.55,11.84,1.18,2.85%,71.47%,1.14,1.0,0,1
9/3/2020,ID-PB,Papua Barat,25,0,1,24,861,15,600,246,Province,Papua Barat,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,12,1.0,218,95.0,1742.0,102955,1140701,11.08,132.9762624,-2.045160182,21.92,754.8,0.0,13.15,1.31,1.74%,69.69%,5.0,1.0,1,1
9/4/2020,ID-YO,Daerah Istimewa Yogyakarta,18,1,21,-4,1525,44,1098,383,Province,Daerah Istimewa Yogyakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Istimewa,4,1.0,78,46.0,392.0,3133,3631015,1158.9,110.4448783,-7.89450185,4.96,419.99,0.28,12.12,1.21,2.89%,72.00%,0.55,0.5,0,1
9/4/2020,ID-PA,Papua,72,1,18,53,3973,47,3187,739,Province,Papua,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,28,1.0,560,110.0,5411.0,319036,4340348,13.6,138.69603,-4.66620953,16.59,915.36,0.23,10.83,1.08,1.18%,80.22%,2.57,1.0,1,1
9/4/2020,ID-PB,Papua Barat,27,0,5,22,888,15,605,268,Province,Papua Barat,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,12,1.0,218,95.0,1742.0,102955,1140701,11.08,132.9762624,-2.045160182,23.67,778.47,0.0,13.15,1.31,1.69%,68.13%,1.08,1.0,1,1
9/5/2020,ID-YO,Daerah Istimewa Yogyakarta,21,1,20,0,1546,45,1118,383,Province,Daerah Istimewa Yogyakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Istimewa,4,1.0,78,46.0,392.0,3133,3631015,1158.9,110.4448783,-7.89450185,5.78,425.78,0.28,12.39,1.24,2.91%,72.32%,1.17,1.0,0,1
9/5/2020,ID-PA,Papua,101,2,69,30,4074,49,3256,769,Province,Papua,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,28,1.0,560,110.0,5411.0,319036,4340348,13.6,138.69603,-4.66620953,23.27,938.63,0.46,11.29,1.13,1.20%,79.92%,1.4,2.0,1,1
9/5/2020,ID-PB,Papua Barat,7,0,16,-9,895,15,621,259,Province,Papua Barat,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,12,1.0,218,95.0,1742.0,102955,1140701,11.08,132.9762624,-2.045160182,6.14,784.61,0.0,13.15,1.31,1.68%,69.39%,0.26,1.0,1,1
9/6/2020,ID-YO,Daerah Istimewa Yogyakarta,11,1,41,-31,1557,46,1159,352,Province,Daerah Istimewa Yogyakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Istimewa,4,1.0,78,46.0,392.0,3133,3631015,1158.9,110.4448783,-7.89450185,3.03,428.81,0.28,12.67,1.27,2.95%,74.44%,0.52,1.0,0,1
9/6/2020,ID-PA,Papua,0,0,0,0,4074,49,3256,769,Province,Papua,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,28,1.0,560,110.0,5411.0,319036,4340348,13.6,138.69603,-4.66620953,0.0,938.63,0.0,11.29,1.13,1.20%,79.92%,0.0,0.0,1,1
9/7/2020,ID-YO,Daerah Istimewa Yogyakarta,14,0,32,-18,1571,46,1191,334,Province,Daerah Istimewa Yogyakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Istimewa,4,1.0,78,46.0,392.0,3133,3631015,1158.9,110.4448783,-7.89450185,3.86,432.66,0.0,12.67,1.27,2.93%,75.81%,1.27,0.0,0,1
9/7/2020,ID-PB,Papua Barat,32,0,8,24,940,17,631,292,Province,Papua Barat,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,12,1.0,218,95.0,1742.0,102955,1140701,11.08,132.9762624,-2.045160182,28.05,824.05,0.0,14.9,1.49,1.81%,67.13%,2.46,0.0,1,1
9/8/2020,ID-PA,Papua,14,0,24,-10,4162,51,3318,793,Province,Papua,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,28,1.0,560,110.0,5411.0,319036,4340348,13.6,138.69603,-4.66620953,3.23,958.91,0.0,11.75,1.18,1.23%,79.72%,0.19,0.0,1,1
9/8/2020,ID-PB,Papua Barat,1,0,3,-2,941,17,634,290,Province,Papua Barat,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,12,1.0,218,95.0,1742.0,102955,1140701,11.08,132.9762624,-2.045160182,0.88,824.93,0.0,14.9,1.49,1.81%,67.38%,0.03,1.0,1,1
9/9/2020,ID-YO,Daerah Istimewa Yogyakarta,50,1,52,-3,1645,48,1270,327,Province,Daerah Istimewa Yogyakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Istimewa,4,1.0,78,46.0,392.0,3133,3631015,1158.9,110.4448783,-7.89450185,13.77,453.04,0.28,13.22,1.32,2.92%,77.20%,2.08,1.0,0,1
9/9/2020,ID-PA,Papua,0,0,0,0,4162,51,3318,793,Province,Papua,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,28,1.0,560,110.0,5411.0,319036,4340348,13.6,138.69603,-4.66620953,0.0,958.91,0.0,11.75,1.18,1.23%,79.72%,0.0,1.0,1,1
9/9/2020,ID-PB,Papua Barat,18,0,12,6,959,17,646,296,Province,Papua Barat,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,12,1.0,218,95.0,1742.0,102955,1140701,11.08,132.9762624,-2.045160182,15.78,840.71,0.0,14.9,1.49,1.77%,67.36%,18.0,1.0,1,1
9/10/2020,ID-YO,Daerah Istimewa Yogyakarta,50,1,30,19,1695,49,1300,346,Province,Daerah Istimewa Yogyakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Istimewa,4,1.0,78,46.0,392.0,3133,3631015,1158.9,110.4448783,-7.89450185,13.77,466.81,0.28,13.49,1.35,2.89%,76.70%,1.0,1.0,0,1
9/10/2020,ID-PB,Papua Barat,11,0,4,7,970,17,650,303,Province,Papua Barat,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,12,1.0,218,95.0,1742.0,102955,1140701,11.08,132.9762624,-2.045160182,9.64,850.35,0.0,14.9,1.49,1.75%,67.01%,0.61,1.0,1,1
9/11/2020,ID-YO,Daerah Istimewa Yogyakarta,49,1,15,33,1744,50,1315,379,Province,Daerah Istimewa Yogyakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Istimewa,4,1.0,78,46.0,392.0,3133,3631015,1158.9,110.4448783,-7.89450185,13.49,480.31,0.28,13.77,1.38,2.87%,75.40%,0.98,1.0,0,1
9/11/2020,ID-PA,Papua,54,2,26,26,4329,55,3365,909,Province,Papua,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,28,1.0,560,110.0,5411.0,319036,4340348,13.6,138.69603,-4.66620953,12.44,997.39,0.46,12.67,1.27,1.27%,77.73%,0.48,1.0,1,1
9/12/2020,ID-YO,Daerah Istimewa Yogyakarta,43,0,12,31,1787,50,1327,410,Province,Daerah Istimewa Yogyakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Istimewa,4,1.0,78,46.0,392.0,3133,3631015,1158.9,110.4448783,-7.89450185,11.84,492.15,0.0,13.77,1.38,2.80%,74.26%,0.88,0.0,0,1
9/12/2020,ID-PA,Papua,62,0,27,35,4391,55,3392,944,Province,Papua,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,28,1.0,560,110.0,5411.0,319036,4340348,13.6,138.69603,-4.66620953,14.28,1011.67,0.0,12.67,1.27,1.25%,77.25%,1.15,0.0,1,1
9/12/2020,ID-PB,Papua Barat,67,1,5,61,1086,20,672,394,Province,Papua Barat,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,12,1.0,218,95.0,1742.0,102955,1140701,11.08,132.9762624,-2.045160182,58.74,952.05,0.88,17.53,1.75,1.84%,61.88%,1.37,0.5,1,1
9/13/2020,ID-PB,Papua Barat,0,0,0,0,1086,20,672,394,Province,Papua Barat,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,12,1.0,218,95.0,1742.0,102955,1140701,11.08,132.9762624,-2.045160182,0.0,952.05,0.0,17.53,1.75,1.84%,61.88%,0.0,0.0,1,1
9/14/2020,ID-YO,Daerah Istimewa Yogyakarta,33,1,23,9,1869,53,1357,459,Province,Daerah Istimewa Yogyakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Istimewa,4,1.0,78,46.0,392.0,3133,3631015,1158.9,110.4448783,-7.89450185,9.09,514.73,0.28,14.6,1.46,2.84%,72.61%,0.67,0.5,0,1
9/14/2020,ID-PA,Papua,96,0,0,96,4571,58,3410,1103,Province,Papua,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,28,1.0,560,110.0,5411.0,319036,4340348,13.6,138.69603,-4.66620953,22.12,1053.14,0.0,13.36,1.34,1.27%,74.60%,1.14,0.0,1,1
9/15/2020,ID-YO,Daerah Istimewa Yogyakarta,26,0,15,11,1895,53,1372,470,Province,Daerah Istimewa Yogyakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Istimewa,4,1.0,78,46.0,392.0,3133,3631015,1158.9,110.4448783,-7.89450185,7.16,521.89,0.0,14.6,1.46,2.80%,72.40%,0.79,0.0,0,1
9/15/2020,ID-PB,Papua Barat,51,0,12,39,1236,24,703,509,Province,Papua Barat,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,12,1.0,218,95.0,1742.0,102955,1140701,11.08,132.9762624,-2.045160182,44.71,1083.54,0.0,21.04,2.1,1.94%,56.88%,0.52,0.0,1,1
9/16/2020,ID-YO,Daerah Istimewa Yogyakarta,48,0,50,-2,1943,53,1422,468,Province,Daerah Istimewa Yogyakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Istimewa,4,1.0,78,46.0,392.0,3133,3631015,1158.9,110.4448783,-7.89450185,13.22,535.11,0.0,14.6,1.46,2.73%,73.19%,1.85,1.0,0,1
9/16/2020,ID-PA,Papua,126,2,11,113,4762,62,3441,1259,Province,Papua,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,28,1.0,560,110.0,5411.0,319036,4340348,13.6,138.69603,-4.66620953,29.03,1097.15,0.46,14.28,1.43,1.30%,72.26%,1.94,1.0,1,1
9/16/2020,ID-PB,Papua Barat,42,0,22,20,1278,24,725,529,Province,Papua Barat,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,12,1.0,218,95.0,1742.0,102955,1140701,11.08,132.9762624,-2.045160182,36.82,1120.36,0.0,21.04,2.1,1.88%,56.73%,0.82,1.0,1,1
9/17/2020,ID-YO,Daerah Istimewa Yogyakarta,41,0,20,21,1984,53,1442,489,Province,Daerah Istimewa Yogyakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Istimewa,4,1.0,78,46.0,392.0,3133,3631015,1158.9,110.4448783,-7.89450185,11.29,546.4,0.0,14.6,1.46,2.67%,72.68%,0.85,1.0,0,1
9/17/2020,ID-PA,Papua,73,3,16,54,4835,65,3457,1313,Province,Papua,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,28,1.0,560,110.0,5411.0,319036,4340348,13.6,138.69603,-4.66620953,16.82,1113.97,0.69,14.98,1.5,1.34%,71.50%,0.58,1.5,1,1
9/18/2020,ID-YO,Daerah Istimewa Yogyakarta,53,0,31,22,2037,53,1473,511,Province,Daerah Istimewa Yogyakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Istimewa,4,1.0,78,46.0,392.0,3133,3631015,1158.9,110.4448783,-7.89450185,14.6,561.0,0.0,14.6,1.46,2.60%,72.31%,1.29,1.0,0,1
9/18/2020,ID-PA,Papua,58,5,67,-14,4893,70,3524,1299,Province,Papua,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,28,1.0,560,110.0,5411.0,319036,4340348,13.6,138.69603,-4.66620953,13.36,1127.33,1.15,16.13,1.61,1.43%,72.02%,0.79,1.67,1,1
9/18/2020,ID-PB,Papua Barat,54,1,122,-69,1387,26,854,507,Province,Papua Barat,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,12,1.0,218,95.0,1742.0,102955,1140701,11.08,132.9762624,-2.045160182,47.34,1215.92,0.88,22.79,2.28,1.87%,61.57%,0.98,1.0,1,1
9/19/2020,ID-PA,Papua,203,3,43,157,5096,73,3567,1456,Province,Papua,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,28,1.0,560,110.0,5411.0,319036,4340348,13.6,138.69603,-4.66620953,46.77,1174.1,0.69,16.82,1.68,1.43%,70.00%,3.5,0.6,1,1
9/19/2020,ID-PB,Papua Barat,48,0,0,48,1435,26,854,555,Province,Papua Barat,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,12,1.0,218,95.0,1742.0,102955,1140701,11.08,132.9762624,-2.045160182,42.08,1258.0,0.0,22.79,2.28,1.81%,59.51%,0.89,0.0,1,1
9/20/2020,ID-YO,Daerah Istimewa Yogyakarta,70,4,15,51,2181,58,1508,615,Province,Daerah Istimewa Yogyakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Istimewa,4,1.0,78,46.0,392.0,3133,3631015,1158.9,110.4448783,-7.89450185,19.28,600.66,1.1,15.97,1.6,2.66%,69.14%,0.95,4.0,0,1
9/20/2020,ID-PA,Papua,50,0,0,50,5146,73,3567,1506,Province,Papua,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,28,1.0,560,110.0,5411.0,319036,4340348,13.6,138.69603,-4.66620953,11.52,1185.62,0.0,16.82,1.68,1.42%,69.32%,0.25,0.0,1,1
9/20/2020,ID-PB,Papua Barat,60,0,50,10,1495,26,904,565,Province,Papua Barat,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,12,1.0,218,95.0,1742.0,102955,1140701,11.08,132.9762624,-2.045160182,52.6,1310.6,0.0,22.79,2.28,1.74%,60.47%,1.25,1.0,1,1
9/21/2020,ID-YO,Daerah Istimewa Yogyakarta,64,2,37,25,2245,60,1545,640,Province,Daerah Istimewa Yogyakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Istimewa,4,1.0,78,46.0,392.0,3133,3631015,1158.9,110.4448783,-7.89450185,17.63,618.28,0.55,16.52,1.65,2.67%,68.82%,0.91,0.5,0,1
9/21/2020,ID-PA,Papua,29,0,0,29,5175,73,3567,1535,Province,Papua,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,28,1.0,560,110.0,5411.0,319036,4340348,13.6,138.69603,-4.66620953,6.68,1192.3,0.0,16.82,1.68,1.41%,68.93%,0.58,1.0,1,1
9/21/2020,ID-PB,Papua Barat,21,0,13,8,1516,26,917,573,Province,Papua Barat,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,12,1.0,218,95.0,1742.0,102955,1140701,11.08,132.9762624,-2.045160182,18.41,1329.01,0.0,22.79,2.28,1.72%,60.49%,0.35,1.0,1,1
9/22/2020,ID-YO,Daerah Istimewa Yogyakarta,67,0,35,32,2312,60,1580,672,Province,Daerah Istimewa Yogyakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Istimewa,4,1.0,78,46.0,392.0,3133,3631015,1158.9,110.4448783,-7.89450185,18.45,636.74,0.0,16.52,1.65,2.60%,68.34%,1.05,0.0,0,1
9/22/2020,ID-PB,Papua Barat,70,0,3,67,1586,26,920,640,Province,Papua Barat,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,12,1.0,218,95.0,1742.0,102955,1140701,11.08,132.9762624,-2.045160182,61.37,1390.37,0.0,22.79,2.28,1.64%,58.01%,3.33,1.0,1,1
9/23/2020,ID-PA,Papua,139,4,50,85,5387,79,3630,1678,Province,Papua,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,28,1.0,560,110.0,5411.0,319036,4340348,13.6,138.69603,-4.66620953,32.03,1241.14,0.92,18.2,1.82,1.47%,67.38%,1.9,2.0,1,1
9/23/2020,ID-PB,Papua Barat,87,0,19,68,1673,26,939,708,Province,Papua Barat,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,12,1.0,218,95.0,1742.0,102955,1140701,11.08,132.9762624,-2.045160182,76.27,1466.64,0.0,22.79,2.28,1.55%,56.13%,1.24,1.0,1,1
9/24/2020,ID-YO,Daerah Istimewa Yogyakarta,22,3,18,1,2397,64,1654,679,Province,Daerah Istimewa Yogyakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Istimewa,4,1.0,78,46.0,392.0,3133,3631015,1158.9,110.4448783,-7.89450185,6.06,660.15,0.83,17.63,1.76,2.67%,69.00%,0.35,3.0,0,1
9/24/2020,ID-PA,Papua,266,2,68,196,5653,81,3698,1874,Province,Papua,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,28,1.0,560,110.0,5411.0,319036,4340348,13.6,138.69603,-4.66620953,61.29,1302.43,0.46,18.66,1.87,1.43%,65.42%,1.91,0.5,1,1
9/24/2020,ID-PB,Papua Barat,0,0,0,0,1673,26,939,708,Province,Papua Barat,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,12,1.0,218,95.0,1742.0,102955,1140701,11.08,132.9762624,-2.045160182,0.0,1466.64,0.0,22.79,2.28,1.55%,56.13%,0.0,1.0,1,1
9/25/2020,ID-YO,Daerah Istimewa Yogyakarta,61,0,25,36,2458,64,1679,715,Province,Daerah Istimewa Yogyakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Istimewa,4,1.0,78,46.0,392.0,3133,3631015,1158.9,110.4448783,-7.89450185,16.8,676.95,0.0,17.63,1.76,2.60%,68.31%,2.77,0.0,0,1
9/25/2020,ID-PA,Papua,110,0,0,110,5763,81,3698,1984,Province,Papua,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,28,1.0,560,110.0,5411.0,319036,4340348,13.6,138.69603,-4.66620953,25.34,1327.77,0.0,18.66,1.87,1.41%,64.17%,0.41,0.0,1,1
9/26/2020,ID-YO,Daerah Istimewa Yogyakarta,41,0,40,1,2499,64,1719,716,Province,Daerah Istimewa Yogyakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Istimewa,4,1.0,78,46.0,392.0,3133,3631015,1158.9,110.4448783,-7.89450185,11.29,688.24,0.0,17.63,1.76,2.56%,68.79%,0.67,1.0,0,1
9/26/2020,ID-PA,Papua,77,0,55,22,5840,81,3753,2006,Province,Papua,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,28,1.0,560,110.0,5411.0,319036,4340348,13.6,138.69603,-4.66620953,17.74,1345.51,0.0,18.66,1.87,1.39%,64.26%,0.7,1.0,1,1
9/26/2020,ID-PB,Papua Barat,131,0,17,114,1950,29,1057,864,Province,Papua Barat,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,12,1.0,218,95.0,1742.0,102955,1140701,11.08,132.9762624,-2.045160182,114.84,1709.48,0.0,25.42,2.54,1.49%,54.21%,0.9,0.0,1,1
9/27/2020,ID-PB,Papua Barat,39,0,17,22,1989,29,1074,886,Province,Papua Barat,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,12,1.0,218,95.0,1742.0,102955,1140701,11.08,132.9762624,-2.045160182,34.19,1743.66,0.0,25.42,2.54,1.46%,54.00%,0.3,1.0,1,1
9/28/2020,ID-YO,Daerah Istimewa Yogyakarta,39,0,53,-14,2558,65,1798,695,Province,Daerah Istimewa Yogyakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Istimewa,4,1.0,78,46.0,392.0,3133,3631015,1158.9,110.4448783,-7.89450185,10.74,704.49,0.0,17.9,1.79,2.54%,70.29%,1.95,0.0,0,1
9/28/2020,ID-PA,Papua,46,0,0,46,5999,82,3753,2164,Province,Papua,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,28,1.0,560,110.0,5411.0,319036,4340348,13.6,138.69603,-4.66620953,10.6,1382.15,0.0,18.89,1.89,1.37%,62.56%,0.41,0.0,1,1
9/29/2020,ID-PA,Papua,0,0,0,0,5999,82,3753,2164,Province,Papua,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,28,1.0,560,110.0,5411.0,319036,4340348,13.6,138.69603,-4.66620953,0.0,1382.15,0.0,18.89,1.89,1.37%,62.56%,0.0,1.0,1,1
9/29/2020,ID-PB,Papua Barat,34,3,15,16,2087,34,1128,925,Province,Papua Barat,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,12,1.0,218,95.0,1742.0,102955,1140701,11.08,132.9762624,-2.045160182,29.81,1829.58,2.63,29.81,2.98,1.63%,54.05%,0.53,1.5,1,1
9/30/2020,ID-YO,Daerah Istimewa Yogyakarta,36,0,29,7,2643,67,1886,690,Province,Daerah Istimewa Yogyakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Istimewa,4,1.0,78,46.0,392.0,3133,3631015,1158.9,110.4448783,-7.89450185,9.91,727.9,0.0,18.45,1.85,2.53%,71.36%,0.73,0.0,0,1
9/30/2020,ID-PB,Papua Barat,47,1,27,19,2134,35,1155,944,Province,Papua Barat,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,12,1.0,218,95.0,1742.0,102955,1140701,11.08,132.9762624,-2.045160182,41.2,1870.78,0.88,30.68,3.07,1.64%,54.12%,1.38,0.33,1,1
10/1/2020,ID-PA,Papua,61,5,32,24,6382,93,3877,2412,Province,Papua,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,28,1.0,560,110.0,5411.0,319036,4340348,13.6,138.69603,-4.66620953,14.05,1470.39,1.15,21.43,2.14,1.46%,60.75%,0.19,0.83,1,1
